Time, C050, C051, C052, C053, C054, C055, C056, C057, C058, C059, C060, C061, C062, C063, C064, C065, C066, C067, C068, C069, C070, C071, C072, C073, C074, C075, C076, C077, C078, C079, C080, C081, C082, C083, C084, C085, C086, C087, C088, C089, C090, C091, C092, C093, C094, C095, C096, C097, C098, C099, C100
86.3,25024.74,-31839.13,34794.52,11388.22,15167.1,5600.371,34734.2,-3919.551,79986.42,-7118.315,32248.41,45193.79,4480.104,10173.11,-6119.3,23418.62,24120.67,87267.11,19018.09,48911.3,84648.64,15644.4,37486.11,-12815.21,63546.2,19488.68,10272.03,-1361.177,-19558.5,29133.55,-51675.96,-31609.1,17382.14,40452.49,870.3734,55605.05,-7784.939,68020.35,-15416.76,-35261.43,36342.86,12964.35,-1284.762,34741.6,3084.323,21654.28,48815.41,26832.51,29497.7,-11565.28,-22136.27
86.35,24958.15,-33957.43,30957.84,5949.127,24130.57,-4672.177,32949.52,13360.25,55575.13,6980.836,19497.04,27644.59,16587.37,2927.269,638.4944,8675.773,39322.78,88712.67,29172.54,66076.91,72081.74,11075.43,63375.85,-8090.129,41158.95,32547.53,33519.26,-5728.944,-12125.56,36852.52,-63421.54,-6179.634,315.8523,25493.59,13252.19,52271.23,7348.128,60429.74,11138.56,-14223.95,7510.733,37220.28,-1798.826,42019.9,-6832.631,45139.41,48562.51,24700.38,12647.66,110.4299,-13730.9
86.4,37995.32,-7821.083,22389.47,16523.12,29079.07,-16189.16,30901.42,16851.87,76368.52,-18953.27,32319.8,44302.63,10270.11,23909.79,17894.58,15927.05,30697.72,70329.57,8917.214,45221.68,56249.96,35612.89,59046.94,-9463.748,37695.02,14425.45,67636.37,76.0891,-25546.97,38750.76,-29324.05,8219.763,33421.47,29634.89,19230.42,48891.68,-3114.068,44596.72,912.8202,-6037.278,58617.33,37095.77,-4805.992,59458.34,-15504.11,50326.09,46743.94,23993.18,5237.353,-2362.34,33463.3
86.45,62071.18,16130.28,31875.02,18473.83,29887.96,-19437.95,43137.07,28464.08,81896.16,-5168.618,33468.16,38474.95,8273.071,14441.44,-3068.726,39538.88,-4799.286,87816.63,4649.805,51647.24,50187.16,53135.46,36987.25,-10947.32,58659.88,13831.3,33325.96,-14506.51,-11777.42,30694.94,-45456.08,26579.57,37459.96,22805.31,19868.89,54815.48,-18663.33,86504.23,18937.62,-27756.75,26115.49,42378.19,-10672.1,61964.38,-4613.525,28771.04,50508.89,7944.598,10314.4,18454.27,30281.09
86.5,65037.11,11260.21,36579.96,10057.06,23305.03,-37690.87,18176.21,2050.867,73779.64,-9027.124,12218.19,51506.36,-2365.469,46014.43,12410.01,46958.83,3561.178,72456.36,-1348.385,56748.64,66954.91,47188.86,27372.92,-18814.09,21465.08,36717.52,24027.96,7620.666,-20933.37,27254.44,-41111.89,17664.5,29552.71,12456.39,13189.22,44194.59,13887.49,74338.24,-18445.5,1135.536,29908.32,8657.835,-22668.4,71410.45,-13676.5,25904.49,47094.22,17399.32,-7132.247,25201.62,37257.09
86.55,46115.53,30723.25,32484.96,22750.06,40361.7,-36417.33,18997.8,-13755.94,66334.91,-5985.391,-10486.57,48209.28,24467.36,19412.65,20163.57,21114.9,1315.458,89456.16,645.2917,37651.16,57513.8,24794.21,4559.834,-2198.355,1833.764,28663.1,-2593.773,6632.653,-8330.688,3129.8,-39383.34,10086.25,16482.74,2915.957,12369.21,30393.51,-2801.202,55022.37,-149.4062,-9187.295,14659.5,36484.14,-18101.72,56117.5,6057.307,10739.92,30272.58,7213.588,4075.102,15311.06,36986.14
86.6,53303.18,24440.84,34330.13,43440.31,41948.02,-42737.1,35775.34,11254.54,54313.46,-23926.21,-12551.56,54274.14,-6078.2,14944.76,25813.86,31563.79,13011.49,81563.45,-15349.49,56881.18,74993.18,60461.3,2507.579,-10895.75,-2715.885,16070.43,16418.09,3142.288,-10501.15,2567.162,-36043.76,3730.261,8197.464,-825.1781,-18462.31,35687.15,-12561.72,55000.75,-30379.9,-8124.763,1261.794,40389.11,-7595.134,51379.28,-12466.79,7661.695,54264.8,1670.586,-16042.6,18085.36,38714.43
86.65,53167.68,40454.47,26442.1,38097.4,42204.7,-21207.78,27743.52,-4982.211,54966.8,-28821.17,2631.315,51456.29,34552.65,35774.53,16399.41,45429.71,6959.113,79028.88,2380.879,38492.63,69195.03,68988.06,491.1912,-10310.7,3563.323,25827.55,9110.126,530.0222,-3783.677,23470.33,-28901.74,7558.265,6135.468,21033.82,12226.75,5952.569,-4914.585,35604.75,-9621.146,-7840.483,13201.99,44433.47,-3787.275,34449.31,-3685.904,35216.72,64700.15,16035.94,5138.757,30204.38,46014.08
86.7,58045.78,36092.04,16665.73,29700.06,21639.78,-17579.47,29520,-3113.34,53109.63,-16177.16,-15565.02,62459.98,27492.37,47861.66,18757.04,60720.48,18384.4,88272.87,-4608.05,43003.07,51551.34,52956.94,-4207.008,-10804.6,11724.99,19677.6,20189.96,471.9738,2037.65,25156.29,-16775.34,24422.06,22873.14,24763.77,17297.76,32949.23,3376.612,39078,-14403.24,-26024.04,-3250.855,50555.71,-6901.849,37725,-104.2932,42957.49,93078.42,6143.179,10458.32,37132.64,61756.99
86.75,84347.03,56234.31,28994.16,38251.48,37726.42,-18875.61,33990,-9239.725,61143.77,-8673.28,-11231.73,42291.09,6206.47,53732.05,30325.32,60236.67,19127.5,70571.08,25260.4,39577.67,37347.77,52976.1,7149.423,-12075.63,-7755.171,30142.43,12172.17,11053.02,-2538.686,29069.3,-15893.65,32116.6,17561.01,32216.96,10941.6,-1386.482,1562.559,64558.49,-14710.2,-38699.34,16069.91,43602.98,5083.83,53923.64,-2907.741,22337.9,99229.14,-3117.517,-453.7017,40049.2,85945.1
86.8,76427.68,69181.33,25799.17,43684.29,32277.11,-15543.74,44678.46,-28158.25,33174.41,-1732.883,-17374.71,36712.68,38183.36,38645.92,46367.52,80246.04,3127.168,70063.11,11147.25,45602.44,62746.94,72710.92,11370.23,23794.67,-14835.09,5485.962,43913.29,13509.88,2706.071,29785.82,-2953.821,52322.75,25431.69,24581.12,27140.94,13864.74,-9629.451,63794.79,-16042.53,-12468.15,-9214.293,54095.44,169.3879,55236.54,9923.926,32850.39,132856.9,9777.585,1015.67,77098.13,102931.2
86.85,68504.73,78313.43,28480.83,55613.37,36637.25,-17184.14,55127.3,-30414.95,51442.43,12904.4,3188.794,44678.68,29634.15,43456.09,35178.41,103276.9,39525.93,69159.8,10753.95,27516.86,75295.57,71172.95,16290.28,18301.6,4374.481,26378.57,44696.92,19672.15,14194.41,41491.14,-19362.98,65397.93,47716.16,43749.8,44637.04,14304.25,-8095.399,57100.07,-27286.21,9290.586,23672.92,58348.57,7839.49,70966.54,28270.12,54680.58,131437.4,5155.948,24710.57,84083.67,113816.7
86.9,60675.52,52928.81,30273.42,45319.68,32662.3,-6304.499,24576.71,-19118.63,57314.59,1435.505,-8830.495,49520.9,42663.63,43127.48,40403.75,99151.62,16775.52,71524.79,14161.57,28709.54,61364.11,41932.1,26256.46,-2354.511,-11210.93,27058.57,52907.16,30212.01,-1452.43,53957.34,-2221.49,62124.98,39122.06,41320.38,11980.85,40255.57,-8332.081,61217.92,-7621.644,5466.66,43963.41,68190.73,15097.45,57179.16,6241.982,34988.98,99985.13,29610.25,827.9136,55896.24,92446.37
86.95,22931.53,37555.57,23441.61,39317.36,16366.21,-16097.28,1926.157,-17367.04,27979.14,20283.49,-15009.67,42992.96,37572.35,65070.93,-4767.181,109565.2,-9182.26,57289.63,7627.102,23789.22,40738.87,37775.98,15722.93,12068.23,-22676.67,18717.88,46582.84,5246.913,-8325.751,48332.02,-2621.508,31505.11,64906.07,27815.65,21255.51,33169.14,-10427.34,56772.72,-45559.88,28239.22,-1081.258,41554.07,13750.36,64881.07,-4090.956,23530.75,88378.91,2170.435,7746.464,56062.96,84733.5
87,13105.96,44443.07,37774.5,36563.25,45103.55,-25736.28,15304.26,-11848.64,60491.42,28191.16,-14660.21,46460.36,36048.88,33953.93,-50.24929,76663.44,12150.46,45850.21,-10233.46,-21002.62,42450.98,35400.91,-6218.074,38715.44,-21844.4,15764.66,29387.27,18930.28,459.627,35945.48,-20443.56,27631.56,39025.61,48020.12,2619.668,23833.46,-20436.45,55159.89,-37670.62,6974.515,16419.13,24847.53,35083.68,83297.88,26587.24,16660.54,83675.59,13096.23,-4050.589,42717.5,72982.47
87.05,16822.55,28837.3,49016.42,63164.07,56501.41,-8168.831,22550.85,-25671.91,50267.05,48623.33,-46830.21,52049.69,69728.13,27472.75,22189.78,92733.12,8658.563,52087.96,21547.53,-5761.742,74846.7,34688.33,-9156.17,34527.05,-22485.31,8512.524,55683.43,17106.58,16337.44,44211.56,-30790.65,37502.06,33220.51,9930.923,11868.84,26537.95,-13688.76,41804.32,-22324.85,18152.54,9048.167,50463.64,34755.46,54298.74,26276.06,22381.73,104344.6,5788.949,29768.84,48543.14,52256.89
87.1,-29905.78,43191.54,33466.18,50029.99,49029.35,8685.841,20021.9,6463.938,54457.93,54593.59,-7263.178,36918.86,61825.91,64642.15,8231.974,108235.3,28110.03,75115.5,29405,10072.41,88664.66,22129.83,12999.24,22905.2,-5020.076,11386.36,42898.54,12567.61,15013.03,42451.4,-14618.43,18192.63,31942.27,19358.6,23369.78,43810.88,5229.425,25385.21,-21693.36,9268.542,6781.182,40340.19,34157.9,42081.88,20155.82,36640.22,108318.7,25028.91,10416.75,47383.36,71420.44
87.15,-21037.71,19375.06,27959.69,58618.26,62977.03,-6347.242,20112.9,7163.656,64616.01,51761.33,-11278.74,31980.18,70546.99,77308.92,12506.6,110769.7,51888.24,58128.07,32723.2,-11474,103529.2,17289.33,7225.518,55573.54,9927.407,16863.14,50516.34,35415.8,39218.17,34227.04,-26053.01,27135.6,4030.204,38917.1,-5371.224,51703.64,207.1001,32120.01,-14183.41,10409.84,17029.53,39620.95,51215.41,75140.56,52985.35,29800.41,123610.2,9651.269,37029.79,45405.89,34921.58
87.2,-33169.33,25816.62,25760.41,58841.95,62192.02,16356.86,21531.25,15684.5,52501.65,60941.78,26858.46,51546.02,83970.19,103873.9,24923.82,133811.7,39171.48,75191.5,16544.06,9877.175,100585,27498.02,9932.227,47408.19,15816.92,16300.37,46644.66,19153.78,30059.8,59049.61,-23964.02,21227.2,19682.51,31215.93,26539.7,64803.35,-804.5969,21475.92,-9878.463,14806.31,25998.49,37063.46,55859.95,75969.89,46151.09,20597.52,136488.2,27988.1,17163.92,32938.5,41640.68
87.25,-33120.71,38650.62,23428.1,68139.67,54109.39,19009.08,37639.62,11245.08,62654.46,46523.27,28091.54,33239.3,99987.67,72067.2,16824.37,147539.7,43466.58,72579.46,12029.68,851.061,101002.1,10222.48,-1431.347,46474.96,23931.89,-7389.132,64216.91,4602.471,27424.06,48074.23,-21799.2,20579.13,5551.56,51803.16,13891.54,68044.63,13446.1,31308.32,-23804.95,14296.32,44699.86,45413.78,43301.82,77157.59,50389.91,36481.67,131606.7,28786.47,31560.07,36450.78,52252.98
87.3,6090.581,40847.39,30547.7,98495.45,66560.48,26186.62,80384.41,-2917.25,73996.93,55426.18,32603.8,67124.77,115835.8,110715.6,68760.3,157603.3,57618.38,85329.8,28037.41,63654.32,140096.6,32639.03,44063.96,22318.68,61916.38,4617.038,67303.93,21820.1,47676.04,100258.6,-19682.1,55507.98,34238.56,75542.85,24864.79,79557.83,-13511.59,54618.83,-662.7919,6828.225,34703.76,53390.46,13245.1,64309.98,92676.62,67611.53,163598.5,67588.96,77586.34,42441.44,56321.58
87.35,-15161.99,37137.47,34180.07,111023.3,62623.23,35015.32,91898.38,19089.7,108533.9,42514.47,36102.21,55946.81,144983.3,90795.52,65464.63,176438.4,64541.03,77397.2,31835.93,44416.58,148822.8,4677.24,25747.27,24446.35,65414.44,1628.924,73444.29,23716.78,33049.36,104912,-5762.032,47996.73,32061.07,61099.66,22781.99,89069.14,-26964.21,64682.88,-11058.97,1882.853,60814.01,21597.96,40996.16,48036.65,94835.98,62066.57,172014.9,56432.71,69089.64,41076.08,46557.7
87.4,-6034.212,35052.09,16217.32,103140.6,26450.35,39108.11,59999.67,10371.46,105957.2,30974.94,33388.55,28546.47,135199.9,101539.7,64145.41,172558.4,55230.29,110016.4,19137.53,53900.09,129565.8,36588.84,27349.3,13044.17,71396.63,-7687.761,72038.48,27011.64,22649.72,115530.1,-26721.3,52043.24,24416.48,80708.95,44890.52,111522.1,344.2024,69297.98,-23698.24,24379.29,33969.98,36985.34,28786.64,2366.137,83528.92,41017.58,163876.1,71899.77,67564.3,52093.03,58331.9
87.45,-12036.63,36460.73,22627.82,111606.1,38958.78,42420.91,66837.38,6014.143,117295.9,35573.05,53416.8,32863.37,154959.7,83250.98,65574.84,178635.9,40569.2,111731.5,24071.84,38912.11,125011.8,15004.64,10995.23,6043.75,55415.49,2893.738,54938.1,14182.04,18607.14,124349.3,-23458.99,42033.93,19324.51,57721.67,25817.82,105614.8,-21219.86,55755.31,-28695.78,17956.02,64273.86,-1150.615,25553.6,28200.9,63677.94,35026.41,133013.7,85995.12,65531.79,60737.84,37352.41
87.5,16074.22,20375.64,-315.6561,90815.16,34158.71,32340.78,89034.4,30427.39,134983.3,12846.3,59866.34,31200.68,147351.3,72051.47,70074.63,184809.3,50211.24,112602.4,16996.94,36642.66,146608,2000.867,19660.11,7191.574,64429.94,-5688.6,30006.37,6938.031,23186.19,127193.3,-14287.81,44513.22,27199.82,74334.76,39410.67,114881.3,241.2283,66944.37,-20995.4,42110.36,74951.54,30237.03,11940.09,33477.22,74052.88,65969.02,108834.2,109326.5,69487.73,57233.27,58873.82
87.55,20770.18,44846.1,9273.303,129056.2,23375.41,42726.43,87234.45,14032.75,167484.7,27310.16,64068.14,32170.93,138285,108500.8,100420.8,185698.7,75375.42,131594.4,29648.9,101620.6,117756.1,36459.94,53429.95,25462.82,75684.51,18879.82,84217.13,-558.3168,13952.88,144399.6,-22969.09,52691.73,42841.59,79824.34,54699.88,143762.7,-20875.82,55408.82,-16057.05,62837.79,79817.29,29877.63,20613.34,23843.04,76949.52,46503.98,152620,131278.6,93239.63,61112.48,69751.57
87.6,36901.7,42017.34,9011.687,118695.9,36802.4,33517.56,81364.52,-6234.309,202074.5,6639.128,77155.86,21150.52,163112.8,104787.6,105720.7,186537.2,71326.09,135443.7,41829.66,77144.81,137138.5,33960.02,61944.13,21345.34,96554.11,3161.413,72727.04,-8709.108,46003.31,141869.4,-20942.24,53895.17,23072.35,92974.09,58169.53,143812,-11734.05,55667.1,-11524.16,57959.23,104152.2,37523.12,33474.94,10794.79,92236.99,71517.14,157562.7,137432.8,102926.3,70029.13,79856.76
87.65,9478.358,39977.83,10922.53,120367,50988.4,44250.91,87066.79,18695.83,179634.1,47600.3,71194.01,16777.02,152200.3,102039.6,112417.9,168907.4,65000.66,155463.3,40325.14,103930.7,130002.8,21382.03,49277.98,16927.83,65018.53,10930.19,81570.98,10401.83,39134.41,156062.4,-41979.46,52376.56,32614.21,65950.49,18429.17,144687.3,-14958.34,59047.7,-4877.138,55263.29,77973.2,7414.924,39014.2,24057.64,74818.79,53021.31,144947.8,123389,72302.57,74516.55,74236.98
87.7,-10360.72,16002.86,7915.788,85545.3,11494.83,14387.51,68713.52,34854.37,193907.7,42952.87,44496.77,-1607.306,132066.1,77542.99,92054.45,135016.5,42298.6,120239.6,32514.76,68857.41,96369.51,4945.206,27057.31,9222.374,53360.21,11073.62,32518.24,10406.89,14758.28,107370.6,-19779.1,39282.29,52786.64,56628.69,36956.24,129032,-21138.47,46640.89,-11503.57,50783.52,74333.84,5322.65,27140.16,11265.11,65904.88,43624.15,109497.2,89304.14,68326.89,68477.45,34359.33
87.75,-12710.74,11306.79,-1973.278,79482.49,-1757.674,1616.507,54249.49,10952.62,148815.1,40428.47,21687.35,-1046.377,98494.04,69653.38,75526.84,124653.8,25404.32,111434.7,7391.905,49410.26,91582.28,-2735.183,14855.74,-2881.792,30812.77,21262.82,28901.14,-8981.283,6765.793,93992.95,-35060.55,7695.131,30571.49,31605.27,28586.82,120979.4,-18116.92,28528.7,-33138.75,42279,53476.64,-2453.657,29749.53,-22913.96,40458.34,26831.68,103229.7,77579.44,48744,49458.34,30232.82
87.8,-7344.753,-1815.701,12246.89,69377.65,-4225.594,-5902.41,55711.03,10128.86,123406.8,2631.181,19814.43,-4957.596,92173.55,60584.45,54879.65,106445.8,26124.1,93733.59,6737.54,31650.16,63964.64,-13985.46,-4714.127,15151.76,23039.22,18098.15,20229.5,-9548.405,-7904.489,52188.64,-29458.09,-5548.775,27361.98,19749.48,44042.23,89579.1,-32401.23,27218.56,-6494.666,27421.83,53414.94,10133.59,37864.41,4030.945,33192.03,2746,81247.78,48645.55,36176.77,58255,50632.46
87.85,-10063.78,18340.24,40341.64,76226.59,11404.8,-15227.73,21616.23,-16885.42,130841.2,29466.09,12216.62,-6393.527,107608.8,50220.59,60617.09,94879.96,16896.19,91129.95,55796.27,28524.48,80982.1,5745.13,17962.34,9199.667,42181.49,37613.41,37243.26,-23885.76,20752.72,71734.61,-60208.7,16592.17,-14301.65,17891.61,35817.07,95180.91,-36708.85,6038.907,-11663.79,16947.05,58253.27,15825.77,41203.77,-8414.764,31676.67,-3760.868,76262.4,69594.05,56037.81,74406.49,55358.11
87.9,-8409.897,-1343.201,3766.597,62184.95,21512.58,-15820.41,12534.57,-11940.2,116632,20415.49,41216.88,-3290.455,86024.89,38138.88,48621.83,65393.09,51265.79,94020.09,14854.16,24794.58,84756.48,-7354.446,32000.98,-9138.837,22122.45,21749.09,19095.68,-146.8071,18890.02,68814.46,-76695.53,11710.22,29027.55,34756.18,41177.88,79653.7,-19481.39,25215.51,-19055.51,-4144.202,50763.61,5134.253,37553.35,10014.93,28958.32,6560.622,71536.61,63360.64,60775.9,81564.04,53983.01
87.95,-8045.866,-2287.874,8251.797,50438.86,8895.084,-12469.18,25428.01,3043.349,106105.3,16731.75,19252.09,-4506.827,88402.65,31979.5,23627.35,59232.54,19580.61,71277.91,13606.05,17142.65,71767.26,-25915.61,6095.925,-1966.405,19449.66,23642.76,25660.25,-19252.33,5019.599,71379.57,-43676.79,16791.32,22074.09,32536.91,26900.94,96130.25,-34599.05,14260.47,-8074.104,28829.78,56619.97,-6407.544,38851.09,772.0967,45435.73,3733.155,51154.38,77556.66,39241.88,50522.32,46364.64
88,46.17169,21423.76,25008.49,69108.63,1909.579,-9106.232,18488.42,20116.3,129774.1,29667.42,44554.85,28034.31,86847.13,50069.62,40541.14,100568.1,16273.39,78381.48,28701.47,4357.733,111186.9,16904.47,5960.356,-6919.644,21771.29,32791.68,25648.37,-15412.29,-3181.989,71759.42,-47346.29,8644.74,40985.06,35082.67,44087.68,100547.4,-16426.26,26388.07,-19223.24,-996.1403,78533.23,3948.818,50225.32,23382.34,17361.32,15723.16,67336.22,114161.3,48778.9,68334.28,53444.45
88.05,20931.41,33049.4,41521.02,84472.24,14753.06,-5351.82,41186.19,18896.24,117939.1,33154.56,47761.38,26462.24,98826.78,65160.77,32732.71,107541.8,30314.38,98598.09,13803.44,31464.79,92900.99,42737.47,16554.32,-155.7253,38499.59,36779.54,30456.88,-6180.385,-8507,111041.4,-11187.25,18670.77,58478.42,63863.32,49971.27,115897.5,-14766.25,15700.54,-4970.729,21436.71,65560.84,11509.48,59763.43,34480.01,41079.78,18038.37,80737.15,141633.1,78058.81,70079,49403.71
88.1,40673.25,55312.3,48975.64,75078.73,28037.01,9158.862,48076.24,14681.06,138844.4,56228.98,51625.7,62797.61,105128.8,85099.16,25087.64,109656.4,46236.87,115337,25418.49,43423.95,94901.05,33413.82,35032.84,-187.3981,79772.86,12260.13,28634.03,-12487.14,28830.76,120327.3,-38594.88,9557.011,42546.4,57755.66,66743.47,125037.3,1842.822,23526.43,565.084,41743.14,76024.44,24692.47,47773.18,43291.43,58459.72,16481.25,79156.77,170744.5,105763.6,79265.37,64380.36
88.15,27449.18,70752.43,53500.62,104076.1,23920.46,9733.489,40829.4,33157.22,125963.2,61935.97,49527.94,58103.26,106645.4,58214.5,75026.78,111087.5,35866.47,125262.2,68412.55,63928.8,87762.17,55690.85,58168.32,-4886.362,55972.75,35676.53,38636.43,20666.79,14914.83,145143.5,-28457.09,21476.29,63780.24,75785.04,90216.58,110742.3,-24445.86,45269.54,44774.57,12038.08,73908.63,13779.18,58889.41,20408.78,65377.59,15906.6,112027.1,165707.8,102662.6,88920.41,106061.5
88.2,33057.72,74783.59,56611.79,101344.2,45061.88,15844.67,83255.88,16743.02,123318.3,65540.09,64306.86,69720.21,134195.1,62892.48,70541.38,162909.8,62806.46,124573,83033.12,64157.23,120015.5,53688.91,57093.35,15568.28,70371.56,27597.02,56725.53,14037.74,39207.24,139073.8,3528.259,33931.48,46692.37,62048.57,90841.13,123790.1,-25963.05,64839.22,44670.61,-640.793,82786.45,7962.62,53892.67,43843.05,82712.01,12575.15,121446.1,180017.8,112102.5,89480.09,105203.8
88.25,83563.58,87163.75,42719.49,114980.2,44676.58,-5390.012,81083.88,3259.027,129710.4,69748.55,59100.4,68758.74,134788.9,105084,68407.42,168974.6,69009.48,111595.2,71242.79,78770.21,116751.2,44926.98,78761.57,16937.82,64061.22,44827.02,49450.38,-1254.946,33083.97,133857.2,-1743.865,34407.57,60355.49,67095.54,114408.1,121667.1,-24334.32,60693.72,34826.18,1071.273,97160.99,25046.96,63410.07,48092.59,71201.99,32995.45,113489.3,179136.6,120045.5,116854.1,116547.9
88.3,54546.76,68103.54,57905.62,101474.7,50306.69,39619.8,85223.35,5588.184,116267.6,63758.53,53388.63,57609.02,125854.7,88628.27,78293.19,161631.2,99539.73,116828.2,95583.67,100830.4,116670.7,46852.95,102749,9881.981,63324.3,55858.75,100960.8,3083.791,67933.14,156520.2,4463.551,33743.91,60744.82,101244.2,78434.68,135970.4,-24340.02,64674.8,65582.86,6691.498,89834.61,-5693.896,65509.87,64007.82,80772.16,36281.8,147284.5,194573.9,143808.4,96888.68,90759.98
88.35,30515.43,92748.56,53452.85,109290.2,61003.99,49536.3,81734.54,-6287.387,126170.8,61743.03,93383.07,54704.66,138482.4,109461.6,116626.2,186705.5,98175.98,113556.3,88392.8,107456,117800,41138.36,110884.1,21046.36,74982.2,35606.09,89140.77,-2499.627,70942.34,158155.6,30454.29,43203.52,60035.03,123068.9,94321.02,138995.7,-6826.539,78360.93,49404.67,10498.02,73028.39,2555.342,63677.27,58825.25,95489.68,78092.7,174084.1,204710.3,135005.3,111622.4,102559.4
88.4,40734.19,80925.32,54041.34,116878.3,50062.7,62499.79,121469.8,8451.042,148534.7,86643.68,110250.9,69902.05,164986.4,121911.2,135834.6,194274.7,112472.1,130674.9,84057.13,119052.8,127053.9,53137.53,93122.65,8318.687,71795.52,56353.84,137152.7,19841.93,64520.71,161162.1,14785.69,55007.86,46697.21,129182.9,78487.57,163802.7,-11088.25,90576.96,43821.06,14368.44,82513.39,22383.47,55209.91,51054.84,110965.9,81757.66,179401.4,210681.6,153905.4,92833.02,84246.91
88.45,55660.99,90042.09,50872.69,95928.74,78195.64,62593.59,110004.4,14777.65,189862.7,74823.41,94588.28,44340.61,148695,113135.1,146730.4,192166.8,118756.3,156788.8,89173.56,122613.9,139475.6,72267.99,122934.6,1480.576,94901.81,40874.8,108249.6,9888.104,100877.3,176756,16088.73,51759.32,44533.91,128183.3,89178.77,179089,-5055.323,73684.48,53383.55,20689.28,90684.53,39116.46,68848.77,51895.88,103814.2,67337.63,186495,220449.7,144984.7,105726.2,119978.9
88.5,74579.86,85475.99,54019.41,71390.61,64061.92,49763.31,77721.34,19826.07,202377.8,59678.11,87415.17,48866.84,125818.1,111732.5,107241.6,147517.4,102306.8,134614.1,80013.16,130754.6,141453.3,64856.12,108051.3,16774.51,69854.11,39069.16,128913.5,10518.36,70080.68,168877.5,10808.46,57304.45,62862.43,109897.8,76628.2,151896.9,1505.382,71186.99,62869.15,14421.3,79667.76,29481.42,51892.76,79608.94,103631.5,57795.13,125090,198650.5,133727.4,105719.3,115457.2
